Language,Chapter ID,Chapter Name,Chapter Name (Local Script),Lesson ID,Lesson Number,Word,Translation,Pronunciation,Example,Example Translation,Difficulty
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_4,4,جیٹھ,Brother-in-law (husband's elder brother),jeth,جیٹھ صاحب باہر گئے نے,Brother-in-law has gone out,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_4,4,نانکا,Maternal grandparents' home,nanka,اسیں نانکے جا رہے آں,We are going to maternal grandparents' home,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_5,5,دادکا,Paternal grandparents' home,dadka,عید تے اسیں دادکے جاواں گے,We will go to paternal grandparents' home on Eid,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_5,5,ٹبر,Family,tabar,میرا ٹبر وڈا اے,My family is big,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_5,5,رشتے دار,Relative,rishte-daar,ساڈے بوہت سارے رشتے دار نے,We have many relatives,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_5,5,نیانے,Children,niane,نیانے پارک وچ کھیڈ رہے نے,Children are playing in the park,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_5,5,وڈے,Elders,wadde,وڈیاں دی عزت کرو,Respect the elders,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_5,5,ماپے,Parents,maape,ماپیاں دی سیوا کرو,Serve your parents,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_5,5,اولاد,Offspring / Children,aulaad,اولاد اللہ دی نعمت اے,Children are a blessing from Allah,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_5,5,جڑواں,Twins,judwaan,اوہ جڑواں بھرا نے,They are twin brothers,medium
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_5,5,وڈا بھرا,Elder brother,wada-bhra,میرا وڈا بھرا ڈاکٹر اے,My elder brother is a doctor,easy
Punjabi,punjabi_ch2,Family & Relationships,ٹبر تے رشتے,punjabi_ch2_lesson_5,5,چھوٹی بھین,Younger sister,chhoti-bhain,میری چھوٹی بھین سکول پڑھدی اے,My younger sister studies in school,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_1,1,کھانا,Food / Meal,khana,کھانا تیار اے,Food is ready,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_1,1,پانی,Water,pani,مینوں پانی چاہیدا اے,I need water,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_1,1,روٹی,Bread / Roti,roti,روٹی گرم اے,The bread is hot,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_1,1,چول,Rice,chawal,اج چول بنے نے,Rice is cooked today,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_1,1,دال,Lentils,daal,دال بوہت سواد اے,The lentils are very tasty,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_1,1,سبزی,Vegetable,sabzi,سبزی صحت لئی چنگی اے,Vegetables are good for health,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_1,1,گوشت,Meat,gosht,اج گوشت پکیا اے,Meat is cooked today,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_1,1,کُکڑ,Chicken,kukkar,کُکڑ دا سالن بنایا,Made chicken curry,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_1,1,مچھی,Fish,machhli,مچھی تازہ اے,The fish is fresh,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_1,1,آنڈا,Egg,anda,ناشتے وچ آنڈا کھادا,Had egg for breakfast,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_2,2,دُدھ,Milk,dudh,دُدھ پینا صحت لئی چنگا اے,Drinking milk is good for health,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_2,2,چاہ,Tea,chah,چاہ پیؤ گے؟,Will you have tea?,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_2,2,کافی,Coffee,coffee,مینوں کافی پسند اے,I like coffee,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_2,2,شربت,Sweet drink / Sherbet,sharbat,گرمی وچ شربت چنگا لگدا اے,Sherbet feels good in summer,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_2,2,لسی,Lassi (yogurt drink),lassi,لسی ٹھنڈی اے,The lassi is cold,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_2,2,پھل,Fruit,phal,پھل کھانا چاہیدا اے,One should eat fruits,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_2,2,سیب,Apple,saib,سیب لال اے,The apple is red,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_2,2,کیلا,Banana,kaila,کیلا پک گیا اے,The banana is ripe,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_2,2,امب,Mango,amb,پاکستان دے امب مشہور نے,Pakistani mangoes are famous,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_2,2,انگور,Grapes,angoor,انگور مٹھے نے,The grapes are sweet,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_3,3,لون,Salt,loon,کھانے وچ لون گھٹ اے,There is less salt in the food,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_3,3,مرچ,Chili / Pepper,mirch,مرچ تیز اے,The chili is hot/spicy,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_3,3,کھنڈ,Sugar,khand,چاہ وچ کھنڈ پاؤ,Add sugar to the tea,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_3,3,تیل,Oil,tail,کھانا تیل وچ پکدا اے,Food cooks in oil,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_3,3,گھیو,Ghee (clarified butter),ghiu,پراٹھے تے گھیو لاؤ,Apply ghee on the paratha,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_3,3,مکھن,Butter,makkhan,روٹی تے مکھن لایا,Applied butter on bread,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_3,3,دہی,Yogurt,dahi,دہی ٹھنڈا اے,The yogurt is cold,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_3,3,پنیر,Cheese / Paneer,paneer,پنیر نال سالن بنایا,Made curry with paneer,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_3,3,بریانی,Biryani,biryani,بریانی بوہت سواد اے,The biryani is very delicious,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_3,3,پلاؤ,Pulao,pulao,اج پلاؤ بنایا,Made pulao today,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_4,4,قورمہ,Korma,qorma,عید تے قورمہ بندا اے,Korma is made on Eid,medium
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_4,4,نہاری,Nihari,nihari,نہاری ناشتے وچ کھادی,Had nihari for breakfast,medium
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_4,4,حلیم,Haleem,haleem,رمضان وچ حلیم ملدا اے,Haleem is available in Ramadan,medium
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_4,4,کباب,Kebab,kabab,کباب گرما گرم نے,The kebabs are hot,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_4,4,سموسہ,Samosa,samosa,چاہ نال سموسہ کھادا,Had samosa with tea,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_4,4,پکوڑے,Pakora (fritters),pakoray,مینہ وچ پکوڑے چنگے لگدے نے,Pakoras taste good in rain,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_4,4,جلیبی,Jalebi,jalebi,جلیبی مٹھی اے,The jalebi is sweet,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_4,4,گلاب جامن,Gulab Jamun,gulab-jamun,گلاب جامن بوہت سواد اے,Gulab jamun is very tasty,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_4,4,کھیر,Kheer (rice pudding),kheer,عید تے کھیر بندی اے,Kheer is made on Eid,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_4,4,سویاں,Vermicelli,sawaiyan,عید الفطر تے سویاں بندیاں نے,Vermicelli is made on Eid ul Fitr,medium
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_5,5,مٹھائی,Sweets,mithai,خوشی وچ مٹھائی ونڈی,Distributed sweets in happiness,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_5,5,پراٹھا,Paratha,paratha,ناشتے وچ پراٹھا کھادا,Had paratha for breakfast,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_5,5,نان,Naan,naan,نان تندور توں نکلیا,Naan came out of the tandoor,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_5,5,چپاتی,Chapati,chapati,چپاتی نرم اے,The chapati is soft,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_5,5,ناشتہ,Breakfast,nashta,ناشتہ کر لیا؟,Did you have breakfast?,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_5,5,دوپہر دا کھانا,Lunch,dopahar-da-khana,دوپہر دا کھانا تیار اے,Lunch is ready,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_5,5,رات دا کھانا,Dinner,raat-da-khana,رات دا کھانا کھا لو,Have dinner,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_5,5,بھکھ,Hunger,bhukh,مینوں بھکھ لگی اے,I am hungry,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_5,5,تریہ,Thirst,triha,مینوں تریہ لگی اے,I am thirsty,easy
Punjabi,punjabi_ch3,Food & Dining,کھانا تے کھانے دیاں شیواں,punjabi_ch3_lesson_5,5,سواد,Delicious / Tasty,swaad,کھانا بوہت سواد اے,The food is very delicious,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_1,1,اِک,One (1),ik,میرے کول اِک کتاب اے,I have one book,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_1,1,دو,Two (2),do,میرے دو بھرا نے,I have two brothers,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_1,1,تِن,Three (3),tin,تِن دن ہو گئے,Three days have passed,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_1,1,چار,Four (4),chaar,میز دیاں چار لتاں نے,The table has four legs,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_1,1,پنج,Five (5),panj,ہتھ دیاں پنج اُنگلاں,Five fingers of a hand,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_1,1,چھ,Six (6),chhay,چھ وجے کلاس اے,Class is at six o'clock,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_1,1,ست,Seven (7),sat,ہفتے وچ ست دن ہوندے نے,There are seven days in a week,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_1,1,اٹھ,Eight (8),ath,اٹھ وجے ناشتہ کرنے آں,We have breakfast at eight,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_1,1,نو,Nine (9),no,نو وجے سکول جانے آں,We go to school at nine,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_1,1,دس,Ten (10),das,میرے دس یار نے,I have ten friends,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_2,2,گیارہ,Eleven (11),gyarah,گیارہ وجے دوپہر ہوندی اے,It's noon at eleven,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_2,2,بارہ,Twelve (12),barah,سال وچ بارہ مہینے ہوندے نے,There are twelve months in a year,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_2,2,تیرہ,Thirteen (13),terah,میری عمر تیرہ سال اے,I am thirteen years old,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_2,2,چودہ,Fourteen (14),chaudah,چودہ اگست آزادی دا دن اے,14th August is Independence Day,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_2,2,پندرہ,Fifteen (15),pandrah,پندرہ منٹ انتظار کرو,Wait for fifteen minutes,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_2,2,سولہ,Sixteen (16),solah,سولہ سال دی عمر وچ,At the age of sixteen,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_2,2,ستارہ,Seventeen (17),satarah,ستارہ نمبر والا گھر,House number seventeen,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_2,2,اٹھارہ,Eighteen (18),atharah,اٹھارہ سال وچ بالغ ہوندے نے,One becomes adult at eighteen,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_2,2,اُنی,Nineteen (19),unni,اُنی دن باقی نے,Nineteen days remaining,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_2,2,وِیہ,Twenty (20),veeh,وِیہ روپئے دیو,Give twenty rupees,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_3,3,تِیہ,Thirty (30),teeh,رمضان تِیہ دن دا ہوندا اے,Ramadan is thirty days,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_3,3,چالی,Forty (40),chaali,چالی دن دی عبادت,Forty days of worship,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_3,3,پنجاہ,Fifty (50),panjah,پنجاہ فیصد نمبر آئے,Got fifty percent marks,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_3,3,سٹھ,Sixty (60),sath,اک گھنٹے وچ سٹھ منٹ,Sixty minutes in an hour,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_3,3,ستر,Seventy (70),sattar,ستر سال دی عمر,Seventy years of age,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_3,3,اسی,Eighty (80),assi,اسی فیصد کامیابی,Eighty percent success,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_3,3,نوے,Ninety (90),nawwe,نوے دن وچ مکمل,Complete in ninety days,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_3,3,سو,Hundred (100),sau,سو روپئے دا نوٹ,A hundred rupee note,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_3,3,ہزار,Thousand (1000),hazaar,ہزار روپئے چاہیدے نے,Need a thousand rupees,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_3,3,لکھ,"Hundred thousand (100,000)",lakh,دس لکھ دی گڈی,A car worth ten lakhs,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_4,4,کروڑ,"Ten million (10,000,000)",crore,کروڑ پتی بننا اے,Want to become a millionaire,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_4,4,پہلا,First,pehla,پہلا نمبر آیا,Got first position,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_4,4,دوجا,Second,duja,دوجا موقع دیو,Give a second chance,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_4,4,تیجا,Third,teeja,تیجی منزل تے رہندے آں,Live on the third floor,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_4,4,چوتھا,Fourth,chautha,چوتھے دن آنا,Come on the fourth day,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_4,4,پنجواں,Fifth,panjwaan,پنجویں جماعت وچ اے,Is in fifth grade,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_4,4,ادھا,Half,adha,ادھا کلو چول دیو,Give half a kilo of rice,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_4,4,چوتھائی,Quarter (1/4),chauthai,چوتھائی حصہ,One quarter part,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_4,4,تہائی,One third (1/3),tihai,تہائی کم ہو گیا,One third work is done,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_4,4,ڈیڑھ,One and a half,dairh,ڈیڑھ گھنٹا لگے گا,Will take one and a half hours,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_5,5,ڈھائی,Two and a half,dhaai,ڈھائی وجے آنا,Come at half past two,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_5,5,ساڈھے,Half past / And a half,saadhe,ساڈھے تن وجے,Half past three,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_5,5,جوڑ,Addition / Sum,jor,اعداد دا جوڑ کرو,Do the addition of numbers,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_5,5,تفریق,Subtraction,tafreq,تفریق کرنا سکھو,Learn subtraction,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_5,5,ضرب,Multiplication,zarb,ضرب دا پہاڑا,Multiplication table,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_5,5,تقسیم,Division,taqseem,دس نوں دو نال تقسیم کرو,Divide ten by two,medium
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_5,5,گنتی,Counting,ginti,گنتی سکھو,Learn counting,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_5,5,نمبر,Number,number,اپنا فون نمبر دیو,Give your phone number,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_5,5,بوہتا,More,bohta,مینوں بوہتا چاہیدا اے,I need more,easy
Punjabi,punjabi_ch4,Numbers & Counting,اعداد تے گنتی,punjabi_ch4_lesson_5,5,گھٹ,Less,ghat,ایہہ گھٹ اے,This is less,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_1,1,گھر,Home / House,ghar,میرا گھر ایتھے اے,My home is here,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_1,1,سکول,School,school,نیانے سکول گئے,Children went to school,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_1,1,کالج,College,college,میں کالج وچ پڑھدا واں,I study in college,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_1,1,یونیورسٹی,University,university,یونیورسٹی بوہت وڈی اے,The university is very big,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_1,1,مسیت,Mosque,masjit,نماز لئی مسیت جانے آں,We go to the mosque for prayer,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_1,1,ہسپتال,Hospital,hospital,مریض ہسپتال وچ اے,The patient is in the hospital,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_1,1,ہٹی,Shop,hatti,ہٹی بند اے,The shop is closed,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_1,1,بزار,Market,bazaar,بزار توں سمان لیانا اے,Have to bring stuff from the market,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_1,1,پارک,Park,park,نیانے پارک وچ کھیڈ رہے نے,Children are playing in the park,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_1,1,ریسٹورنٹ,Restaurant,restaurant,ریسٹورنٹ وچ کھانا کھادا,Had food at the restaurant,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_2,2,بینک,Bank,bank,بینک توں پیسے کڈھنے نے,Have to withdraw money from the bank,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_2,2,ڈاک گھر,Post Office,daak-ghar,چٹھی ڈاک گھر بھیجی,Sent the letter to the post office,medium
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_2,2,ہوائی اڈا,Airport,hawai-adda,ہوائی اڈے پہنچ گئے,Reached the airport,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_2,2,ریلوے سٹیشن,Railway Station,railway-station,گڈی ریلوے سٹیشن توں چلی,The train left from the railway station,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_2,2,بس اڈا,Bus Stand,bus-adda,بس اڈے تے انتظار کرو,Wait at the bus stand,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_2,2,لائبریری,Library,library,لائبریری توں کتاب لئی,Got a book from the library,medium
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_2,2,عجائب گھر,Museum,ajaib-ghar,عجائب گھر ویکھن گئے,Went to see the museum,medium
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_2,2,سینما,Cinema,cinema,سینما وچ فلم ویکھی,Watched a movie at the cinema,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_2,2,ہوٹل,Hotel,hotel,ہوٹل وچ ٹھہرے,Stayed at the hotel,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_2,2,دفتر,Office,daftar,ابو دفتر گئے نے,Father has gone to the office,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_3,3,کارخانہ,Factory,kar-khana,کارخانے وچ کم ہوندا اے,Work is done in the factory,medium
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_3,3,فارم,Farm,farm,فارم تے فصلاں اگاندے نے,Crops are grown on the farm,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_3,3,کھیت,Field,khet,کسان کھیت وچ کم کر رہیا اے,The farmer is working in the field,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_3,3,باغ,Garden,baagh,باغ وچ پھل کھڑے نے,Flowers are blooming in the garden,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_3,3,پہاڑ,Mountain,pahaad,پہاڑ بوہت اچا اے,The mountain is very high,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_3,3,دریا,River,darya,دریا وچ پانی وگ رہیا اے,Water is flowing in the river,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_3,3,سمندر,Sea / Ocean,samandar,سمندر دا پانی کھارا ہوندا اے,Sea water is salty,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_3,3,چھپڑ,Lake / Pond,chhappar,چھپڑ دا پانی صاف اے,The pond water is clear,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_3,3,جنگل,Forest / Jungle,jungle,جنگل وچ جانور رہندے نے,Animals live in the forest,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_3,3,ریگستان,Desert,registan,ریگستان وچ ریت ہوندی اے,There is sand in the desert,medium
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_4,4,شہر,City,sheher,ایہہ وڈا شہر اے,This is a big city,easy
Punjabi,punjabi_ch5,Places & Locations,تھاں تے مقام,punjabi_ch5_lesson_4,4,پنڈ,Village,pind,پنڈ وچ سکون اے,There is peace in the village,easy
